state_territory,week_end,admits_next_week,y_reg_next_admits,pct_change_next,y_surge_next_week,next_week_end
ms,2026-05-16,14.0,14.0,0.0769230769230769,0,2026-05-23
ms,2026-05-23,7.0,7.0,-0.5,0,2026-05-30
ms,2026-06-13,11.0,11.0,0.2222222222222222,0,2026-06-20
ms,2026-06-20,7.0,7.0,-0.3636363636363636,0,2026-06-27
mt,2022-03-05,76.0,76.0,-0.4722222222222222,0,2022-03-12
mt,2022-03-12,82.0,82.0,0.0789473684210526,0,2022-03-19
mt,2022-04-09,25.0,25.0,-0.7448979591836735,0,2022-04-16
mt,2022-10-22,101.0,101.0,-0.1512605042016806,0,2022-10-29
mt,2022-11-12,107.0,107.0,0.1030927835051546,1,2022-11-19
mt,2023-06-03,16.0,16.0,-0.3043478260869565,0,2023-06-10
mt,2023-06-10,18.0,18.0,0.125,0,2023-06-17
mt,2023-06-17,16.0,16.0,-0.1111111111111111,0,2023-06-24
mt,2023-06-24,22.0,22.0,0.375,0,2023-07-01
mt,2023-07-01,23.0,23.0,0.0454545454545454,0,2023-07-08
mt,2023-07-08,57.0,57.0,1.4782608695652173,0,2023-07-15
mt,2023-07-22,40.0,40.0,-0.0697674418604651,0,2023-07-29
mt,2023-07-29,41.0,41.0,0.025,0,2023-08-05
mt,2023-11-11,96.0,96.0,-0.0103092783505154,0,2023-11-18
mt,2024-02-24,46.0,46.0,0.0454545454545454,0,2024-03-02
mt,2024-03-23,27.0,27.0,-0.3076923076923077,0,2024-03-30
mt,2024-03-30,17.0,17.0,-0.3703703703703703,0,2024-04-06
mt,2024-04-06,18.0,18.0,0.0588235294117647,0,2024-04-13
mt,2024-04-20,11.0,11.0,-0.3529411764705882,0,2024-04-27
mt,2024-11-09,22.0,22.0,0.1578947368421052,0,2024-11-16
mt,2024-11-30,40.0,40.0,1.3529411764705883,0,2024-12-07
mt,2024-12-21,40.0,40.0,1.0,0,2024-12-28
mt,2025-01-04,41.0,41.0,0.0,0,2025-01-11
mt,2025-01-18,21.0,21.0,-0.4324324324324324,0,2025-01-25
mt,2025-01-25,11.0,11.0,-0.4761904761904761,0,2025-02-01
mt,2025-02-15,25.0,25.0,0.1904761904761904,0,2025-02-22
mt,2025-03-01,23.0,23.0,0.2105263157894736,0,2025-03-08
mt,2025-03-08,28.0,28.0,0.217391304347826,0,2025-03-15
mt,2025-03-15,20.0,20.0,-0.2857142857142857,0,2025-03-22
mt,2025-03-22,13.0,13.0,-0.35,0,2025-03-29
mt,2025-03-29,16.0,16.0,0.2307692307692307,0,2025-04-05
mt,2025-04-05,16.0,16.0,0.0,0,2025-04-12
mt,2025-04-12,11.0,11.0,-0.3125,0,2025-04-19
mt,2025-04-19,8.0,8.0,-0.2727272727272727,0,2025-04-26
mt,2025-04-26,9.0,9.0,0.125,0,2025-05-03
mt,2025-05-03,9.0,9.0,0.0,0,2025-05-10
mt,2025-05-10,13.0,13.0,0.4444444444444444,0,2025-05-17
mt,2025-05-17,2.0,2.0,-0.8461538461538461,0,2025-05-24
mt,2025-05-24,11.0,11.0,4.5,0,2025-05-31
mt,2025-05-31,6.0,6.0,-0.4545454545454545,0,2025-06-07
mt,2025-06-07,3.0,3.0,-0.5,0,2025-06-14
mt,2025-06-14,11.0,11.0,2.6666666666666665,0,2025-06-21
mt,2025-06-21,12.0,12.0,0.0909090909090909,0,2025-06-28
mt,2025-06-28,14.0,14.0,0.1666666666666666,0,2025-07-05
mt,2025-07-05,10.0,10.0,-0.2857142857142857,0,2025-07-12
mt,2025-07-12,9.0,9.0,-0.1,0,2025-07-19
mt,2025-07-19,6.0,6.0,-0.3333333333333333,0,2025-07-26
mt,2025-07-26,17.0,17.0,1.8333333333333333,0,2025-08-02
mt,2025-08-02,8.0,8.0,-0.5294117647058824,0,2025-08-09
mt,2025-08-09,26.0,26.0,2.25,0,2025-08-16
mt,2025-08-16,12.0,12.0,-0.5384615384615384,0,2025-08-23
mt,2025-08-23,15.0,15.0,0.25,0,2025-08-30
mt,2025-08-30,18.0,18.0,0.2,0,2025-09-06
mt,2025-09-06,22.0,22.0,0.2222222222222222,0,2025-09-13
mt,2025-09-13,24.0,24.0,0.0909090909090909,0,2025-09-20
mt,2025-09-20,27.0,27.0,0.125,0,2025-09-27
mt,2025-09-27,35.0,35.0,0.2962962962962963,0,2025-10-04
mt,2025-10-04,16.0,16.0,-0.5428571428571428,0,2025-10-11
mt,2025-10-11,14.0,14.0,-0.125,0,2025-10-18
mt,2025-10-18,14.0,14.0,0.0,0,2025-10-25
mt,2025-10-25,16.0,16.0,0.1428571428571428,0,2025-11-01
mt,2025-11-01,15.0,15.0,-0.0625,0,2025-11-08
mt,2025-11-08,13.0,13.0,-0.1333333333333333,0,2025-11-15
mt,2025-11-15,17.0,17.0,0.3076923076923077,0,2025-11-22
mt,2025-11-22,12.0,12.0,-0.2941176470588235,0,2025-11-29
mt,2025-11-29,17.0,17.0,0.4166666666666667,0,2025-12-06
mt,2025-12-06,35.0,35.0,1.0588235294117647,0,2025-12-13
mt,2025-12-13,21.0,21.0,-0.4,0,2025-12-20
mt,2025-12-20,35.0,35.0,0.6666666666666666,0,2025-12-27
mt,2025-12-27,45.0,45.0,0.2857142857142857,0,2026-01-03
mt,2026-01-17,26.0,26.0,0.1304347826086956,0,2026-01-24
mt,2026-01-24,30.0,30.0,0.1538461538461538,0,2026-01-31
mt,2026-01-31,22.0,22.0,-0.2666666666666666,0,2026-02-07
mt,2026-02-07,29.0,29.0,0.3181818181818182,0,2026-02-14
mt,2026-02-14,24.0,24.0,-0.1724137931034483,0,2026-02-21
mt,2026-02-21,20.0,20.0,-0.1666666666666666,0,2026-02-28
mt,2026-02-28,26.0,26.0,0.3,0,2026-03-07
mt,2026-03-07,12.0,12.0,-0.5384615384615384,0,2026-03-14
mt,2026-03-14,17.0,17.0,0.4166666666666667,0,2026-03-21
mt,2026-03-21,19.0,19.0,0.1176470588235294,0,2026-03-28
mt,2026-03-28,17.0,17.0,-0.1052631578947368,0,2026-04-04
mt,2026-04-04,5.0,5.0,-0.7058823529411765,0,2026-04-11
mt,2026-04-11,5.0,5.0,0.0,0,2026-04-18
mt,2026-04-18,8.0,8.0,0.6,0,2026-04-25
mt,2026-04-25,10.0,10.0,0.25,0,2026-05-02
mt,2026-05-02,11.0,11.0,0.1,0,2026-05-09
mt,2026-05-09,3.0,3.0,-0.7272727272727273,0,2026-05-16
mt,2026-05-16,0.0,0.0,-1.0,0,2026-05-23
mt,2026-05-23,16.0,16.0,,0,2026-05-30
mt,2026-05-30,1.0,1.0,-0.9375,0,2026-06-06
mt,2026-06-06,1.0,1.0,0.0,0,2026-06-13
mt,2026-06-13,0.0,0.0,-1.0,0,2026-06-20
mt,2026-06-20,9.0,9.0,,0,2026-06-27
mt,2026-06-27,3.0,3.0,-0.6666666666666666,0,2026-07-04
nc,2022-02-05,2506.0,2506.0,-0.2568208778173191,0,2022-02-12
nc,2022-02-26,835.0,835.0,-0.3351910828025478,0,2022-03-05
nc,2022-03-05,530.0,530.0,-0.3652694610778443,0,2022-03-12
nc,2022-03-12,389.0,389.0,-0.2660377358490566,0,2022-03-19
nc,2022-03-19,312.0,312.0,-0.1979434447300771,0,2022-03-26
nc,2022-03-26,280.0,280.0,-0.1025641025641025,0,2022-04-02
nc,2022-04-02,240.0,240.0,-0.1428571428571428,0,2022-04-09
nc,2022-04-09,289.0,289.0,0.2041666666666666,0,2022-04-16
nc,2022-04-16,261.0,261.0,-0.0968858131487889,0,2022-04-23
nc,2022-04-23,377.0,377.0,0.4444444444444444,0,2022-04-30
nc,2022-04-30,434.0,434.0,0.1511936339522546,0,2022-05-07
nc,2022-05-07,507.0,507.0,0.1682027649769585,1,2022-05-14
nc,2022-05-14,615.0,615.0,0.2130177514792899,1,2022-05-21
nc,2022-05-21,722.0,722.0,0.1739837398373983,1,2022-05-28
nc,2022-07-09,1058.0,1058.0,0.2036405005688282,1,2022-07-16
nc,2022-07-30,1281.0,1281.0,-0.0038880248833592,0,2022-08-06
nc,2022-08-27,992.0,992.0,-0.0915750915750915,0,2022-09-03
nc,2022-09-03,1073.0,1073.0,0.0816532258064516,0,2022-09-10
nc,2022-09-10,925.0,925.0,-0.1379310344827586,0,2022-09-17
nc,2022-09-17,917.0,917.0,-0.0086486486486486,0,2022-09-24
nc,2022-10-08,568.0,568.0,-0.1977401129943503,0,2022-10-15
nc,2022-10-22,595.0,595.0,0.0188356164383561,0,2022-10-29
nc,2022-11-12,473.0,473.0,-0.1256931608133087,0,2022-11-19
nc,2022-11-19,499.0,499.0,0.054968287526427,0,2022-11-26
nc,2022-11-26,612.0,612.0,0.2264529058116232,1,2022-12-03
nc,2023-01-14,1094.0,1094.0,-0.1811377245508982,0,2023-01-21
nc,2023-02-04,817.0,817.0,0.0098887515451174,0,2023-02-11
nc,2023-02-18,727.0,727.0,-0.049673202614379,0,2023-02-25
nc,2023-03-11,417.0,417.0,-0.1643286573146292,0,2023-03-18
nc,2023-03-25,359.0,359.0,-0.0841836734693877,0,2023-04-01
nc,2023-04-01,306.0,306.0,-0.1476323119777158,0,2023-04-08
nc,2023-04-08,230.0,230.0,-0.2483660130718954,0,2023-04-15
nc,2023-04-15,238.0,238.0,0.0347826086956521,0,2023-04-22
nc,2023-04-22,158.0,158.0,-0.3361344537815126,0,2023-04-29
nc,2023-04-29,204.0,204.0,0.2911392405063291,0,2023-05-06
nc,2023-05-06,173.0,173.0,-0.1519607843137254,0,2023-05-13
nc,2023-05-13,182.0,182.0,0.0520231213872832,0,2023-05-20
nc,2023-05-20,151.0,151.0,-0.1703296703296703,0,2023-05-27
nc,2023-05-27,160.0,160.0,0.0596026490066225,0,2023-06-03
nc,2023-06-03,119.0,119.0,-0.25625,0,2023-06-10
nc,2023-06-10,147.0,147.0,0.2352941176470588,0,2023-06-17
nc,2023-06-17,124.0,124.0,-0.1564625850340136,0,2023-06-24
nc,2023-06-24,152.0,152.0,0.2258064516129032,0,2023-07-01
nc,2023-07-01,133.0,133.0,-0.125,0,2023-07-08
nc,2023-07-08,182.0,182.0,0.3684210526315789,0,2023-07-15
nc,2023-07-15,197.0,197.0,0.0824175824175824,0,2023-07-22
nc,2023-07-22,231.0,231.0,0.1725888324873096,0,2023-07-29
nc,2023-07-29,260.0,260.0,0.1255411255411255,0,2023-08-05
nc,2023-08-05,323.0,323.0,0.2423076923076923,0,2023-08-12
nc,2023-08-12,428.0,428.0,0.3250773993808049,0,2023-08-19
nc,2023-09-02,649.0,649.0,0.3137651821862348,1,2023-09-09
nc,2023-09-23,578.0,578.0,-0.0737179487179487,0,2023-09-30
nc,2023-09-30,588.0,588.0,0.0173010380622837,0,2023-10-07
nc,2023-10-14,432.0,432.0,-0.0943396226415094,0,2023-10-21
nc,2023-11-04,412.0,412.0,0.0510204081632653,0,2023-11-11
nc,2023-11-11,400.0,400.0,-0.029126213592233,0,2023-11-18
nc,2023-11-18,427.0,427.0,0.0675,0,2023-11-25
nc,2023-11-25,474.0,474.0,0.1100702576112412,1,2023-12-02
nc,2023-12-09,567.0,567.0,0.0088967971530249,0,2023-12-16
nc,2023-12-16,725.0,725.0,0.2786596119929453,1,2023-12-23
nc,2023-12-30,885.0,885.0,-0.0483870967741935,0,2024-01-06
nc,2024-01-13,730.0,730.0,-0.1825307950727883,0,2024-01-20
nc,2024-01-20,695.0,695.0,-0.047945205479452,0,2024-01-27
nc,2024-02-03,710.0,710.0,0.0289855072463768,0,2024-02-10
nc,2024-03-16,362.0,362.0,-0.0372340425531914,0,2024-03-23
nc,2024-03-23,280.0,280.0,-0.2265193370165746,0,2024-03-30
nc,2024-04-06,220.0,220.0,-0.2253521126760563,0,2024-04-13
nc,2024-04-13,185.0,185.0,-0.1590909090909091,0,2024-04-20
nc,2024-04-20,154.0,154.0,-0.1675675675675675,0,2024-04-27
nc,2024-10-26,130.0,130.0,,0,2024-11-02
nc,2024-11-02,208.0,208.0,0.6,0,2024-11-09
nc,2024-11-09,190.0,190.0,-0.0865384615384615,0,2024-11-16
nc,2024-11-16,167.0,167.0,-0.1210526315789473,0,2024-11-23
nc,2024-11-30,183.0,183.0,0.2039473684210526,0,2024-12-07
nc,2024-12-07,236.0,236.0,0.2896174863387978,0,2024-12-14
nc,2024-12-14,262.0,262.0,0.1101694915254237,0,2024-12-21
nc,2024-12-21,378.0,378.0,0.4427480916030534,0,2024-12-28
nc,2025-02-15,375.0,375.0,-0.057788944723618,0,2025-02-22
nc,2025-02-22,387.0,387.0,0.032,0,2025-03-01
nc,2025-03-29,349.0,349.0,0.1750841750841751,0,2025-04-05
nc,2025-04-19,185.0,185.0,-0.1704035874439461,0,2025-04-26
nc,2025-04-26,161.0,161.0,-0.1297297297297297,0,2025-05-03
nc,2025-05-03,130.0,130.0,-0.1925465838509316,0,2025-05-10
nc,2025-05-10,125.0,125.0,-0.0384615384615384,0,2025-05-17
nc,2025-05-17,109.0,109.0,-0.128,0,2025-05-24
nc,2025-05-24,98.0,98.0,-0.1009174311926605,0,2025-05-31
nc,2025-05-31,109.0,109.0,0.1122448979591836,0,2025-06-07
nc,2025-06-07,77.0,77.0,-0.2935779816513761,0,2025-06-14
nc,2025-06-14,97.0,97.0,0.2597402597402597,0,2025-06-21
nc,2025-06-21,102.0,102.0,0.0515463917525773,0,2025-06-28
nc,2025-06-28,93.0,93.0,-0.088235294117647,0,2025-07-05
nc,2025-07-05,105.0,105.0,0.1290322580645161,0,2025-07-12
nc,2025-07-12,133.0,133.0,0.2666666666666666,0,2025-07-19
nc,2025-07-19,145.0,145.0,0.0902255639097744,0,2025-07-26
nc,2025-07-26,183.0,183.0,0.2620689655172414,0,2025-08-02
nc,2025-08-02,222.0,222.0,0.2131147540983606,0,2025-08-09
nc,2025-08-09,273.0,273.0,0.2297297297297297,0,2025-08-16
nc,2025-08-16,391.0,391.0,0.4322344322344322,0,2025-08-23
nc,2025-08-23,477.0,477.0,0.2199488491048593,1,2025-08-30
nc,2025-08-30,528.0,528.0,0.1069182389937107,1,2025-09-06
nc,2025-09-06,535.0,535.0,0.0132575757575757,0,2025-09-13
nc,2025-10-04,216.0,216.0,-0.2677966101694915,0,2025-10-11
nc,2025-10-11,167.0,167.0,-0.2268518518518518,0,2025-10-18
nc,2025-10-18,122.0,122.0,-0.2694610778443114,0,2025-10-25
nc,2025-10-25,118.0,118.0,-0.0327868852459016,0,2025-11-01
nc,2025-11-01,109.0,109.0,-0.0762711864406779,0,2025-11-08
nc,2025-11-08,135.0,135.0,0.2385321100917431,0,2025-11-15
nc,2025-11-15,112.0,112.0,-0.1703703703703703,0,2025-11-22
nc,2025-11-22,101.0,101.0,-0.0982142857142857,0,2025-11-29
nc,2025-11-29,99.0,99.0,-0.0198019801980198,0,2025-12-06
nc,2025-12-06,100.0,100.0,0.0101010101010101,0,2025-12-13
nc,2025-12-13,147.0,147.0,0.47,0,2025-12-20
nc,2025-12-20,193.0,193.0,0.3129251700680272,0,2025-12-27
nc,2025-12-27,230.0,230.0,0.1917098445595854,0,2026-01-03
nc,2026-01-10,204.0,204.0,-0.081081081081081,0,2026-01-17
nc,2026-01-17,173.0,173.0,-0.1519607843137254,0,2026-01-24
nc,2026-01-24,170.0,170.0,-0.0173410404624277,0,2026-01-31
nc,2026-01-31,158.0,158.0,-0.0705882352941176,0,2026-02-07
nc,2026-02-07,177.0,177.0,0.120253164556962,0,2026-02-14
nc,2026-02-21,202.0,202.0,-0.0604651162790697,0,2026-02-28
nc,2026-02-28,238.0,238.0,0.1782178217821782,0,2026-03-07
nc,2026-03-07,196.0,196.0,-0.1764705882352941,0,2026-03-14
nc,2026-03-14,207.0,207.0,0.0561224489795918,0,2026-03-21
nc,2026-03-21,98.0,98.0,-0.5265700483091788,0,2026-03-28
nc,2026-03-28,108.0,108.0,0.1020408163265306,0,2026-04-04
nc,2026-04-04,91.0,91.0,-0.1574074074074074,0,2026-04-11
nc,2026-04-11,83.0,83.0,-0.0879120879120879,0,2026-04-18
nc,2026-04-18,124.0,124.0,0.4939759036144578,0,2026-04-25
nc,2026-04-25,75.0,75.0,-0.3951612903225806,0,2026-05-02
nc,2026-05-02,106.0,106.0,0.4133333333333333,0,2026-05-09
nc,2026-05-09,59.0,59.0,-0.4433962264150943,0,2026-05-16
nc,2026-05-16,82.0,82.0,0.3898305084745763,0,2026-05-23
nc,2026-05-23,45.0,45.0,-0.4512195121951219,0,2026-05-30
nc,2026-05-30,44.0,44.0,-0.0222222222222222,0,2026-06-06
nc,2026-06-06,49.0,49.0,0.1136363636363636,0,2026-06-13
nc,2026-06-13,52.0,52.0,0.0612244897959183,0,2026-06-20
nc,2026-06-20,43.0,43.0,-0.173076923076923,0,2026-06-27
nc,2026-06-27,42.0,42.0,-0.0232558139534883,0,2026-07-04
ne,2022-02-12,278.0,278.0,-0.3202933985330073,0,2022-02-19
ne,2022-03-26,52.0,52.0,-0.1875,0,2022-04-02
ne,2022-04-02,44.0,44.0,-0.1538461538461538,0,2022-04-09
ne,2022-04-09,50.0,50.0,0.1363636363636363,0,2022-04-16
ne,2022-04-16,56.0,56.0,0.12,0,2022-04-23
ne,2022-04-23,45.0,45.0,-0.1964285714285714,0,2022-04-30
ne,2022-04-30,55.0,55.0,0.2222222222222222,0,2022-05-07
ne,2022-05-14,84.0,84.0,0.3125,1,2022-05-21
ne,2022-05-21,95.0,95.0,0.1309523809523809,1,2022-05-28
ne,2022-06-04,133.0,133.0,0.0075757575757575,0,2022-06-11
ne,2022-12-24,201.0,201.0,-0.0779816513761468,0,2022-12-31
ne,2023-04-15,81.0,81.0,-0.0121951219512195,0,2023-04-22
ne,2023-04-22,59.0,59.0,-0.2716049382716049,0,2023-04-29
ne,2023-05-27,34.0,34.0,0.3076923076923077,0,2023-06-03
ne,2023-06-10,40.0,40.0,1.105263157894737,0,2023-06-17
ne,2023-06-17,17.0,17.0,-0.575,0,2023-06-24
ne,2023-06-24,20.0,20.0,0.1764705882352941,0,2023-07-01
ne,2023-07-01,16.0,16.0,-0.2,0,2023-07-08
ne,2023-07-08,27.0,27.0,0.6875,0,2023-07-15
ne,2023-07-15,31.0,31.0,0.1481481481481481,0,2023-07-22
ne,2023-08-19,58.0,58.0,0.1836734693877551,0,2023-08-26
ne,2023-08-26,56.0,56.0,-0.0344827586206896,0,2023-09-02
ne,2023-09-16,84.0,84.0,-0.0666666666666666,0,2023-09-23
ne,2023-10-07,69.0,69.0,0.0,0,2023-10-14
ne,2023-10-14,91.0,91.0,0.3188405797101449,1,2023-10-21
ne,2023-10-21,137.0,137.0,0.5054945054945055,1,2023-10-28
ne,2024-02-03,158.0,158.0,0.1532846715328467,1,2024-02-10
ne,2024-02-10,109.0,109.0,-0.310126582278481,0,2024-02-17
ne,2024-02-17,127.0,127.0,0.1651376146788991,1,2024-02-24
ne,2024-02-24,104.0,104.0,-0.1811023622047244,0,2024-03-02
ne,2024-03-30,30.0,30.0,-0.5714285714285714,0,2024-04-06
ne,2024-04-06,34.0,34.0,0.1333333333333333,0,2024-04-13
ne,2024-04-13,33.0,33.0,-0.0294117647058823,0,2024-04-20
ne,2024-04-20,26.0,26.0,-0.2121212121212121,0,2024-04-27
ne,2024-11-16,36.0,36.0,-0.0769230769230769,0,2024-11-23
ne,2024-11-23,42.0,42.0,0.1666666666666666,0,2024-11-30
ne,2024-11-30,84.0,84.0,1.0,1,2024-12-07
ne,2025-02-01,71.0,71.0,-0.0533333333333333,0,2025-02-08
ne,2025-04-26,11.0,11.0,-0.5217391304347826,0,2025-05-03
ne,2025-05-10,25.0,25.0,0.3157894736842105,0,2025-05-17
ne,2025-05-17,11.0,11.0,-0.56,0,2025-05-24
ne,2025-05-24,6.0,6.0,-0.4545454545454545,0,2025-05-31
ne,2025-05-31,13.0,13.0,1.1666666666666667,0,2025-06-07
ne,2025-06-07,11.0,11.0,-0.1538461538461538,0,2025-06-14
ne,2025-06-14,4.0,4.0,-0.6363636363636364,0,2025-06-21
ne,2025-06-21,6.0,6.0,0.5,0,2025-06-28
ne,2025-06-28,11.0,11.0,0.8333333333333334,0,2025-07-05
ne,2025-07-05,7.0,7.0,-0.3636363636363636,0,2025-07-12
ne,2025-07-12,14.0,14.0,1.0,0,2025-07-19
ne,2025-07-19,19.0,19.0,0.3571428571428571,0,2025-07-26
ne,2025-08-02,27.0,27.0,1.7,0,2025-08-09
ne,2025-10-11,9.0,9.0,-0.5,0,2025-10-18
ne,2025-10-18,18.0,18.0,1.0,0,2025-10-25
ne,2025-11-01,15.0,15.0,-0.1666666666666666,0,2025-11-08
ne,2025-11-15,24.0,24.0,0.4117647058823529,0,2025-11-22
ne,2026-01-03,78.0,78.0,-0.0714285714285714,0,2026-01-10
ne,2026-03-07,23.0,23.0,-0.4772727272727273,0,2026-03-14
ne,2026-03-14,19.0,19.0,-0.1739130434782608,0,2026-03-21
ne,2026-03-21,8.0,8.0,-0.5789473684210527,0,2026-03-28
ne,2026-03-28,7.0,7.0,-0.125,0,2026-04-04
ne,2026-04-04,4.0,4.0,-0.4285714285714285,0,2026-04-11
ne,2026-04-11,2.0,2.0,-0.5,0,2026-04-18
ne,2026-04-18,7.0,7.0,2.5,0,2026-04-25
ne,2026-04-25,4.0,4.0,-0.4285714285714285,0,2026-05-02
ne,2026-05-02,5.0,5.0,0.25,0,2026-05-09
ne,2026-05-09,7.0,7.0,0.4,0,2026-05-16
ne,2026-05-16,1.0,1.0,-0.8571428571428571,0,2026-05-23
ne,2026-05-23,1.0,1.0,0.0,0,2026-05-30
ne,2026-05-30,3.0,3.0,2.0,0,2026-06-06
ne,2026-06-06,1.0,1.0,-0.6666666666666666,0,2026-06-13
ne,2026-06-13,1.0,1.0,0.0,0,2026-06-20
ne,2026-06-20,1.0,1.0,0.0,0,2026-06-27
ne,2026-06-27,4.0,4.0,3.0,0,2026-07-04
nh,2022-06-18,99.0,99.0,-0.1081081081081081,0,2022-06-25
nh,2022-06-25,106.0,106.0,0.0707070707070707,0,2022-07-02
nh,2022-07-02,87.0,87.0,-0.1792452830188679,0,2022-07-09
nh,2022-07-09,96.0,96.0,0.1034482758620689,1,2022-07-16
nh,2022-09-10,97.0,97.0,-0.0849056603773584,0,2022-09-17
nh,2022-09-17,96.0,96.0,-0.0103092783505154,0,2022-09-24
nh,2022-10-08,140.0,140.0,0.0687022900763358,0,2022-10-15
nh,2022-10-22,138.0,138.0,-0.1481481481481481,0,2022-10-29
nh,2022-10-29,122.0,122.0,-0.1159420289855072,0,2022-11-05
nh,2022-11-05,104.0,104.0,-0.1475409836065573,0,2022-11-12
nh,2022-11-12,97.0,97.0,-0.0673076923076923,0,2022-11-19
nh,2022-11-19,72.0,72.0,-0.2577319587628865,0,2022-11-26
nh,2022-11-26,135.0,135.0,0.875,1,2022-12-03
nh,2022-12-03,108.0,108.0,-0.2,0,2022-12-10
nh,2022-12-17,141.0,141.0,0.0930232558139534,0,2022-12-24
nh,2023-03-25,51.0,51.0,0.02,0,2023-04-01
nh,2023-04-29,47.0,47.0,-0.1454545454545454,0,2023-05-06
nh,2023-05-06,37.0,37.0,-0.2127659574468085,0,2023-05-13
nh,2023-05-13,39.0,39.0,0.054054054054054,0,2023-05-20
nh,2023-05-20,34.0,34.0,-0.1282051282051282,0,2023-05-27
nh,2023-05-27,29.0,29.0,-0.1470588235294117,0,2023-06-03
nh,2023-06-03,34.0,34.0,0.1724137931034483,0,2023-06-10
nh,2023-06-10,30.0,30.0,-0.1176470588235294,0,2023-06-17
nh,2023-06-17,25.0,25.0,-0.1666666666666666,0,2023-06-24
nh,2023-06-24,29.0,29.0,0.16,0,2023-07-01
nh,2023-07-01,41.0,41.0,0.4137931034482758,0,2023-07-08
nh,2023-07-08,22.0,22.0,-0.4634146341463415,0,2023-07-15
nh,2023-07-15,28.0,28.0,0.2727272727272727,0,2023-07-22
nh,2023-07-22,61.0,61.0,1.1785714285714286,1,2023-07-29
nh,2023-07-29,46.0,46.0,-0.2459016393442623,0,2023-08-05
nh,2023-08-05,54.0,54.0,0.1739130434782608,1,2023-08-12
nh,2023-08-12,44.0,44.0,-0.1851851851851851,0,2023-08-19
nh,2023-08-19,46.0,46.0,0.0454545454545454,0,2023-08-26
nh,2023-12-30,195.0,195.0,0.5116279069767442,1,2024-01-06
nh,2024-02-10,70.0,70.0,-0.1139240506329113,0,2024-02-17
nh,2024-03-16,25.0,25.0,-0.4565217391304347,0,2024-03-23
nh,2024-03-23,14.0,14.0,-0.44,0,2024-03-30
nh,2024-04-13,19.0,19.0,-0.1739130434782608,0,2024-04-20
nh,2024-04-20,24.0,24.0,0.2631578947368421,0,2024-04-27
nh,2024-11-16,20.0,20.0,-0.3939393939393939,0,2024-11-23
nh,2025-03-22,22.0,22.0,-0.2142857142857142,0,2025-03-29
nh,2025-04-12,19.0,19.0,-0.0952380952380952,0,2025-04-19
nh,2025-04-19,15.0,15.0,-0.2105263157894736,0,2025-04-26
nh,2025-04-26,16.0,16.0,0.0666666666666666,0,2025-05-03
nh,2025-05-03,8.0,8.0,-0.5,0,2025-05-10
nh,2025-05-10,5.0,5.0,-0.375,0,2025-05-17
nh,2025-05-17,8.0,8.0,0.6,0,2025-05-24
nh,2025-05-24,4.0,4.0,-0.5,0,2025-05-31
nh,2025-05-31,5.0,5.0,0.25,0,2025-06-07
nh,2025-06-21,9.0,9.0,0.2857142857142857,0,2025-06-28
nh,2025-07-05,11.0,11.0,-0.2666666666666666,0,2025-07-12
nh,2025-07-12,9.0,9.0,-0.1818181818181818,0,2025-07-19
nh,2025-08-16,15.0,15.0,0.0714285714285714,0,2025-08-23
nh,2025-08-30,22.0,22.0,-0.0833333333333333,0,2025-09-06
nh,2025-09-06,20.0,20.0,-0.0909090909090909,0,2025-09-13
nh,2025-09-13,31.0,31.0,0.55,0,2025-09-20
nh,2025-11-08,24.0,24.0,1.4,0,2025-11-15
nh,2025-11-15,16.0,16.0,-0.3333333333333333,0,2025-11-22
nh,2025-11-22,26.0,26.0,0.625,0,2025-11-29
nh,2025-12-06,29.0,29.0,-0.064516129032258,0,2025-12-13
nh,2025-12-20,33.0,33.0,-0.0294117647058823,0,2025-12-27
nh,2026-01-24,31.0,31.0,-0.2790697674418604,0,2026-01-31
nh,2026-02-07,46.0,46.0,-0.1481481481481481,0,2026-02-14
nh,2026-03-28,15.0,15.0,2.0,0,2026-04-04
nh,2026-04-04,6.0,6.0,-0.6,0,2026-04-11
nh,2026-04-11,10.0,10.0,0.6666666666666666,0,2026-04-18
nh,2026-04-18,22.0,22.0,1.2,0,2026-04-25
nh,2026-04-25,7.0,7.0,-0.6818181818181818,0,2026-05-02
nh,2026-05-02,4.0,4.0,-0.4285714285714285,0,2026-05-09
nh,2026-05-09,2.0,2.0,-0.5,0,2026-05-16
nh,2026-05-16,6.0,6.0,2.0,0,2026-05-23
nh,2026-05-23,11.0,11.0,0.8333333333333334,0,2026-05-30
nh,2026-05-30,5.0,5.0,-0.5454545454545454,0,2026-06-06
nh,2026-06-06,3.0,3.0,-0.4,0,2026-06-13
nh,2026-06-13,1.0,1.0,-0.6666666666666666,0,2026-06-20
nh,2026-06-20,6.0,6.0,5.0,0,2026-06-27
nh,2026-06-27,1.0,1.0,-0.8333333333333334,0,2026-07-04
nj,2023-04-15,235.0,235.0,-0.1296296296296296,0,2023-04-22
nj,2023-05-20,147.0,147.0,0.1395348837209302,0,2023-05-27
nj,2023-07-08,129.0,129.0,0.0840336134453781,0,2023-07-15
nj,2023-07-22,200.0,200.0,0.2048192771084337,0,2023-07-29
nj,2023-08-05,286.0,286.0,0.1578947368421052,0,2023-08-12
nj,2023-08-12,294.0,294.0,0.0279720279720279,0,2023-08-19
nj,2023-08-26,356.0,356.0,0.1337579617834395,1,2023-09-02
nj,2023-12-02,645.0,645.0,0.0369774919614147,0,2023-12-09
